翁家特制,#genre#
青海卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1b]/wh7f454c46tw1221605145_-1738716276/ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8?icpid=3&RTS=1668600311&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw2848465480_1677095697/ott.mobaibox.com/PLTV/3/224/3221227517/index.m3u8?icpid=3&RTS=1668597642&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
山西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226009/index.m3u8
陕西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225989/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225943/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225997/index.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3025923625_628894334/ott.mobaibox.com/PLTV/3/224/3221227555/index.m3u8?icpid=3&RTS=1668597820&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2502717081_11504314/ott.mobaibox.com/PLTV/3/224/3221227556/index.m3u8?icpid=3&RTS=1669701103&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225972/index.m3u8
天津卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw2730715388_788631706/ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8?icpid=3&RTS=1668597525&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw993550557_162751766/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8?icpid=3&RTS=1668604377&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225963/index.m3u8
重庆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2787424866_142914197/ott.mobaibox.com/PLTV/3/224/3221228133/index.m3u8?icpid=3&RTS=1669701388&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
茶友频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8/?virtualDomain=yinhe.live_hls.zte.com
醇享超清,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4259108076_496521789/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8?icpid=3&RTS=1658389916&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
欢笑剧场,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1868232_1764604972/ott.mobaibox.com/PLTV/3/224/3221227715/index.m3u8?icpid=3&RTS=1661190272&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw1542052607_1430934483/ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8?icpid=3&RTS=1669704438&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
纪实人文,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw1293235676_155310184/ott.mobaibox.com/PLTV/3/224/3221227635/index.m3u8?icpid=3&RTS=1669704189&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8/?virtualDomain=yinhe.live_hls.zte.com
女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
体育休闲,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

斗鱼直播,#genre#
庆余年,http://diyp.112114.xyz/douyu/7489563
RM-点播,http://epg.112114.xyz/douyu/131977
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
回首往事,http://43.138.170.29:35455/douyu/1569773
牛叔,http://epg.112114.xyz/douyu/2758565
邦德影院,http://43.138.170.29:35455/douyu/9292499
爆笑解说,http://43.138.170.29:35455/douyu/2660125
爆笑解说,http://43.138.170.29:35455/douyu/8317926
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
贝爷求生,http://43.138.170.29:35455/douyu/454867
贝爷影厅1,http://epg.112114.xyz/douyu/252802
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
贝爷影厅2,http://epg.112114.xyz/douyu/36337
贝爷影院,http://43.138.170.29:35455/douyu/252802
避风港影院,http://43.138.170.29:35455/douyu/9826611
变种人电影,http://epg.112114.xyz/douyu/9651304
表妹影院,http://43.138.170.29:35455/douyu/5423
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
冰冰经典电影,http://epg.112114.xyz/douyu/74374
不一样的电影,http://43.138.170.29:35455/douyu/2632223
吃米滴虫,http://43.138.170.29:35455/douyu/315457
吃米滴虫,http://epg.112114.xyz/douyu/315457
大胡子魏,http://43.138.170.29:35455/douyu/8792763
大星与海绵,http://43.138.170.29:35455/douyu/3949681
带你看大片,http://43.138.170.29:35455/douyu/2758565
动漫直播,http://43.138.170.29:35455/douyu/1487654
斗鱼4K,http://epg.112114.xyz/douyu/9249162
斗鱼电影1,http://epg.112114.xyz/douyu/2935323
斗鱼电影1,http://43.138.170.29:35455/douyu/2935323
斗鱼电影10,http://epg.112114.xyz/douyu/8475821
斗鱼电影105,http://43.138.170.29:35455/douyu/4290711
斗鱼电影108,http://43.138.170.29:35455/douyu/6566671
斗鱼电影11,http://43.138.170.29:35455/douyu/7459925
斗鱼电影11,http://epg.112114.xyz/douyu/338759
斗鱼电影110,http://43.138.170.29:35455/douyu/8415464
斗鱼电影111,http://43.138.170.29:35455/douyu/8475821
斗鱼电影113,http://43.138.170.29:35455/douyu/5522351
斗鱼电影114,http://43.138.170.29:35455/douyu/562225
斗鱼电影116,http://43.138.170.29:35455/douyu/8651489
斗鱼电影117,http://43.138.170.29:35455/douyu/338759
斗鱼电影12,http://epg.112114.xyz/douyu/2793084
斗鱼电影120,http://43.138.170.29:35455/douyu/5354713
斗鱼电影122,http://43.138.170.29:35455/douyu/3485629
斗鱼电影124,http://43.138.170.29:35455/douyu/2793084
斗鱼电影125,http://43.138.170.29:35455/douyu/5067952
斗鱼电影129,http://43.138.170.29:35455/douyu/413573
斗鱼电影13,http://epg.112114.xyz/douyu/5067952
斗鱼电影130,http://43.138.170.29:35455/douyu/8014467
斗鱼电影134,http://43.138.170.29:35455/douyu/6725858
斗鱼电影135,http://43.138.170.29:35455/douyu/7476264
斗鱼电影137,http://43.138.170.29:35455/douyu/1274132
斗鱼电影14,http://epg.112114.xyz/douyu/413573
斗鱼电影141,http://43.138.170.29:35455/douyu/7623292
斗鱼电影145,http://43.138.170.29:35455/douyu/5033502
斗鱼电影149,http://43.138.170.29:35455/douyu/6582435
斗鱼电影15,http://epg.112114.xyz/douyu/5033502
斗鱼电影150,http://43.138.170.29:35455/douyu/3980787
斗鱼电影151,http://43.138.170.29:35455/douyu/426517
斗鱼电影153,http://43.138.170.29:35455/douyu/8799435
斗鱼电影155,http://43.138.170.29:35455/douyu/4258555
斗鱼电影158,http://43.138.170.29:35455/douyu/8788687
斗鱼电影16,http://43.138.170.29:35455/douyu/431460
斗鱼电影16,http://epg.112114.xyz/douyu/426517
斗鱼电影166,http://43.138.170.29:35455/douyu/5581257
斗鱼电影169,http://43.138.170.29:35455/douyu/7528160
斗鱼电影18,http://43.138.170.29:35455/douyu/4246519
斗鱼电影19,http://epg.112114.xyz/douyu/6582435
斗鱼电影2,http://epg.112114.xyz/douyu/7459925
斗鱼电影20,http://epg.112114.xyz/douyu/323876
斗鱼电影22,http://43.138.170.29:35455/douyu/1979257
斗鱼电影26,http://43.138.170.29:35455/douyu/8413092
斗鱼电影3,http://epg.112114.xyz/douyu/431460
斗鱼电影4,http://epg.112114.xyz/douyu/4246519
斗鱼电影7,http://epg.112114.xyz/douyu/7655471
斗鱼电影71,http://43.138.170.29:35455/douyu/2987100
斗鱼电影77,http://43.138.170.29:35455/douyu/2758565
斗鱼电影8,http://43.138.170.29:35455/douyu/323876
斗鱼电影81,http://43.138.170.29:35455/douyu/3870925
斗鱼电影9,http://epg.112114.xyz/douyu/6566671
斗鱼电影95,http://43.138.170.29:35455/douyu/4549169
斗鱼电影97,http://43.138.170.29:35455/douyu/8867878
斗鱼电影99,http://43.138.170.29:35455/douyu/7655471
斗鱼电影HD1,http://epg.112114.xyz/douyu/20415
斗鱼电影HD10,http://epg.112114.xyz/douyu/6140589
斗鱼电影HD11,http://epg.112114.xyz/douyu/8770422
斗鱼电影HD12,http://epg.112114.xyz/douyu/2436390
斗鱼电影HD13,http://epg.112114.xyz/douyu/218859
斗鱼电影HD14,http://epg.112114.xyz/douyu/36337
斗鱼电影HD15,http://epg.112114.xyz/douyu/413573
斗鱼电影HD18,http://epg.112114.xyz/douyu/9292492
斗鱼电影HD22,http://epg.112114.xyz/douyu/252802
斗鱼电影HD23,http://epg.112114.xyz/douyu/6079455
斗鱼电影HD25,http://epg.112114.xyz/douyu/8945323
斗鱼电影HD26,http://epg.112114.xyz/douyu/2516864
斗鱼电影HD28,http://epg.112114.xyz/douyu/4332
斗鱼电影HD29,http://epg.112114.xyz/douyu/9651304
斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
斗鱼电影HD31,http://epg.112114.xyz/douyu/8814650
斗鱼电影HD33,http://epg.112114.xyz/douyu/52787
斗鱼电影HD35,http://epg.112114.xyz/douyu/1165374
斗鱼电影HD4,http://epg.112114.xyz/douyu/85894
斗鱼电影HD40,http://epg.112114.xyz/douyu/1226741
斗鱼电影HD6,http://epg.112114.xyz/douyu/747764
斗鱼电影HD7,http://epg.112114.xyz/douyu/20415
斗鱼电影HD9,http://epg.112114.xyz/douyu/323876
斗鱼动画,http://epg.112114.xyz/douyu/7528160
斗鱼搞笑HD1,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑HD2,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑HD3,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑HD4,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑HD5,http://epg.112114.xyz/douyu/8737695
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
豆瓣高分,http://epg.112114.xyz/douyu/8770422
放羊的星星,https://live.metshop.top/yy/1355260662
飞虎之潜行极战,https://live.metshop.top/yy/1354932420
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323
国产影片,http://epg.112114.xyz/douyu/5423
红楼梦,https://live.metshop.top/yy/1382745084
华语电影,http://43.138.170.29:35455/douyu/3928
华语电影,http://epg.112114.xyz/douyu/3928
华语动作电影,http://43.138.170.29:35455/douyu/1504768
华语动作电影,http://epg.112114.xyz/douyu/1504768
华语经典,http://epg.112114.xyz/douyu/434971
欢乐颂,https://live.metshop.top/yy/1382735624
荒野建造者,http://43.138.170.29:35455/douyu/9611578
霍格影片,http://43.138.170.29:35455/douyu/8814650
霍格影片,http://epg.112114.xyz/douyu/8814650
经典港剧,http://43.138.170.29:35455/douyu/4549169
惊悚影院,http://43.138.170.29:35455/douyu/96577
开心锤锤,http://43.138.170.29:35455/douyu/9018297
开心锤锤,http://epg.112114.xyz/douyu/9018297
看美剧,http://43.138.170.29:35455/douyu/8869614
科幻动作,http://43.138.170.29:35455/douyu/4332
科幻影视解说,http://43.138.170.29:35455/douyu/3508304
可乐电影,http://43.138.170.29:35455/douyu/20415
可乐电影,http://epg.112114.xyz/douyu/20415
恐怖故事,http://43.138.170.29:35455/douyu/2337939
恐怖经典,http://43.138.170.29:35455/douyu/1165374
恐怖经典,http://epg.112114.xyz/douyu/1165374
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
连续剧1,http://epg.112114.xyz/douyu/4549169
连续剧2,http://epg.112114.xyz/douyu/7623292
连续剧5,http://epg.112114.xyz/douyu/4396972
林正英电影1,http://epg.112114.xyz/douyu/218859
林正英电影2,http://43.138.170.29:35455/douyu/7356023
林正英电影2,http://epg.112114.xyz/douyu/7356023
凛冬之地,http://43.138.170.29:35455/douyu/8945323
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
刘德华电影1,http://epg.112114.xyz/douyu/2516864
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
漫威影片,http://43.138.170.29:35455/douyu/6140589
漫威影片,http://epg.112114.xyz/douyu/6140589
米娅电影,http://epg.112114.xyz/douyu/6537888
奶虫恐怖电影,http://43.138.170.29:35455/douyu/263824
女神金电影,http://43.138.170.29:35455/douyu/747764
片荒的日子,http://43.138.170.29:35455/douyu/4258555
平安夜快乐,http://43.138.170.29:35455/douyu/6863367
苹果影院,http://43.138.170.29:35455/douyu/2793084
三国演义,https://live.metshop.top/yy/1354936241
少年包青天,https://live.metshop.top/yy/38498680
邵氏影院,http://43.138.170.29:35455/douyu/4246519
神雕侠侣,https://live.metshop.top/yy/1351762426
神乐影片1,http://43.138.170.29:35455/douyu/122402
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://43.138.170.29:35455/douyu/85894
神乐影片2,http://epg.112114.xyz/douyu/85894
神乐影院,http://43.138.170.29:35455/douyu/85894
特辑影院,http://43.138.170.29:35455/douyu/3637778
特辑影院,http://epg.112114.xyz/douyu/3637778
天道,https://live.metshop.top/yy/1382735574
舔狗波比,http://epg.112114.xyz/douyu/7620081
铁头与橘子,http://epg.112114.xyz/douyu/9450942
童年回忆,http://43.138.170.29:35455/douyu/8915074
五一节の快乐,http://epg.112114.xyz/douyu/7528160
午夜故事,http://43.138.170.29:35455/douyu/8722254
西游记后传,https://live.metshop.top/yy/1353392400
喜剧电影,http://43.138.170.29:35455/douyu/9292492
喜剧经典,http://43.138.170.29:35455/douyu/9650887
下饭神剧,http://43.138.170.29:35455/douyu/276200
小九电影,http://epg.112114.xyz/douyu/7136517
小宇影院,http://43.138.170.29:35455/douyu/323876
新白娘子传奇,https://live.metshop.top/yy/1354490667
新白娘子传奇,https://live.metshop.top/yy/1354930969
新三国,http://43.224.33.165:35455/douyu/5908256
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887
野外生存,http://43.138.170.29:35455/douyu/1339207
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
怡寳影院,http://43.138.170.29:35455/douyu/434971
译制国语,http://43.138.170.29:35455/douyu/2436390
粤语电影,http://43.138.170.29:35455/douyu/6566671
粤语综艺,http://epg.112114.xyz/douyu/7919720
宰相刘罗锅,https://live.metshop.top/yy/1353892468
搞笑日常更新,http://epg.112114.xyz/douyu/9505575
钟馗传说,https://live.metshop.top/yy/1382736839
周星驰电影,http://epg.112114.xyz/douyu/3990812
搞笑篮球动漫,http://epg.112114.xyz/douyu/9401305

YY直播间,#genre#
83射雕英雄传,http://mmitv.top/pltv/yy.php?id=1354210357
康熙王朝,http://mmitv.top/pltv/yy.php?id=1382736818
康熙微服私访记,http://mmitv.top/pltv/yy.php?id=1352811698
神雕侠侣,http://mmitv.top/pltv/yy.php?id=1354926637
神雕侠侣,http://mmitv.top/pltv/yy.php?id=1351762426
神雕侠侣,http://mmitv.top/pltv/yy.php?id=1382704651
天龙八部,http://mmitv.top/pltv/yy.php?id=1382736855
天龙八部,http://mmitv.top/pltv/yy.php?id=1351814644
天龙八部,http://mmitv.top/pltv/yy.php?id=1382749944
天龙八部,http://mmitv.top/pltv/yy.php?id=28996058
伪装者,http://mmitv.top/pltv/yy.php?id=1354936244
笑傲江湖 4K超清,http://mmitv.top/pltv/yy.php?id=1354282410
笑傲江湖 第1季,http://mmitv.top/pltv/yy.php?id=1382749896
笑傲江湖 第2季,http://mmitv.top/pltv/yy.php?id=1382736914
笑傲江湖,http://mmitv.top/pltv/yy.php?id=1354930909
笑傲江湖-电视剧,http://mmitv.top/pltv/yy.php?id=1354936128
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=1382818085
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=1449856066
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=33300793
雪中悍刀行,http://mmitv.top/pltv/yy.php?id=1382660835
雪中悍刀行,http://mmitv.top/pltv/yy.php?id=1450496699
雪中悍刀行,http://mmitv.top/pltv/yy.php?id=29600150
雪中悍刀行,http://mmitv.top/pltv/yy.php?id=34313906
雪中悍刀行,http://mmitv.top/pltv/yy.php?id=59719179
24H地下交通站全,http://mmitv.top/pltv/yy.php?id=37880083
24H国漫热播,http://mmitv.top/pltv/yy.php?id=1353937086
24灌篮高手,http://mmitv.top/pltv/yy.php?id=1350984033
24小时播放电视剧,http://mmitv.top/pltv/yy.php?id=1354127609
24小时小雅陪你看,http://mmitv.top/pltv/yy.php?id=1331686180
24小时循环播电视剧,http://mmitv.top/pltv/yy.php?id=53320802
66车讯,http://mmitv.top/pltv/yy.php?id=1382571192
封神纪录片,http://mmitv.top/pltv/yy.php?id=1382736825
oh我的鬼神大人-韩剧,http://mmitv.top/pltv/yy.php?id=1354936160
X战警系列电影,http://mmitv.top/pltv/yy.php?id=1382736893
YY恐怖电影,http://mmitv.top/pltv/yy.php?id=24066336
爱的迫降-韩剧,http://mmitv.top/pltv/yy.php?id=1354889042
俺娘田小草,http://mmitv.top/pltv/yy.php?id=1382741638
案发现场1-4部全集,http://mmitv.top/pltv/yy.php?id=33567888
澳门风云,http://mmitv.top/pltv/yy.php?id=1459243913
霸道总裁爱上女秘书,http://mmitv.top/pltv/yy.php?id=1354936167
白夜追凶第一季,http://mmitv.top/pltv/yy.php?id=1354932359
百家讲坛-红楼梦篇,http://mmitv.top/pltv/yy.php?id=1382741639
百家讲坛―之明太祖朱元璋,http://mmitv.top/pltv/yy.php?id=1354936149
百家讲坛-之女皇武则天,http://mmitv.top/pltv/yy.php?id=1354889015
宝莲灯前传,http://mmitv.top/pltv/yy.php?id=1354931631
爆笑小品,http://mmitv.top/pltv/yy.php?id=1354931503
本山快乐营,http://mmitv.top/pltv/yy.php?id=1354933529
本山快乐营2,http://mmitv.top/pltv/yy.php?id=1382736718
本山爆笑小品,http://mmitv.top/pltv/yy.php?id=1354930948
必看科幻片合集,http://mmitv.top/pltv/yy.php?id=1354936221
编辑部的故事,http://mmitv.top/pltv/yy.php?id=1354936120
变形金刚,http://mmitv.top/pltv/yy.php?id=1382736803
冰冻星球-纪录片,http://mmitv.top/pltv/yy.php?id=1382736849
布丁-玄幻电影,http://mmitv.top/pltv/yy.php?id=1455460998
蔡明春晚小品,http://mmitv.top/pltv/yy.php?id=1354936177
拆弹专家-刘德华,http://mmitv.top/pltv/yy.php?id=1382745111
嫦娥,http://mmitv.top/pltv/yy.php?id=1354658064
国外侦探,http://mmitv.top/pltv/yy.php?id=1382735543
猎食场面,http://mmitv.top/pltv/yy.php?id=1382749898
鬼片 恐怖片,http://mmitv.top/pltv/yy.php?id=1355641195
超级英雄系列,http://mmitv.top/pltv/yy.php?id=1382736863
超解压小视频,http://mmitv.top/pltv/yy.php?id=1382744423
超精彩武打场景,http://mmitv.top/pltv/yy.php?id=1354936131
超燃动作大片,http://mmitv.top/pltv/yy.php?id=1382749940
超燃科幻大片,http://mmitv.top/pltv/yy.php?id=1382736835
喜剧地下交通站,http://mmitv.top/pltv/yy.php?id=1353428972
超炫科幻大片,http://mmitv.top/pltv/yy.php?id=1382736840
超英集结,http://mmitv.top/pltv/yy.php?id=1382745091
成龙经典动作,http://mmitv.top/pltv/yy.php?id=34460526
成龙系列,http://mmitv.top/pltv/yy.php?id=1354888751
冲上云霄2,http://mmitv.top/pltv/yy.php?id=1354933556
冲上云霄,http://mmitv.top/pltv/yy.php?id=1382736833
川味来袭,http://mmitv.top/pltv/yy.php?id=1382736913
穿越时空的爱恋,http://mmitv.top/pltv/yy.php?id=1382735567
传奇英雄,http://mmitv.top/pltv/yy.php?id=1382735578
传奇之王,http://mmitv.top/pltv/yy.php?id=1354926735
炊事班的故事,http://mmitv.top/pltv/yy.php?id=1382749901
炊事班的故事II,http://mmitv.top/pltv/yy.php?id=1382736885
炊事班的故事III,http://mmitv.top/pltv/yy.php?id=1382736716
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773705
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773706
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773711
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773715
国外战争,http://mmitv.top/pltv/yy.php?id=1354936142
从地瓜嫂到杀猪婆,http://mmitv.top/pltv/yy.php?id=1354658062
丛林敢死队,http://mmitv.top/pltv/yy.php?id=1354936214
催人泪下战争电影,http://mmitv.top/pltv/yy.php?id=1382745124
大汉天子S1,http://mmitv.top/pltv/yy.php?id=1382749902
大汉天子S2,http://mmitv.top/pltv/yy.php?id=1382736807
大汉天子S3,http://mmitv.top/pltv/yy.php?id=1382736810
大汉贤后卫子夫,http://mmitv.top/pltv/yy.php?id=1382735569
大话西游至尊宝,http://mmitv.top/pltv/yy.php?id=1382736910
爱看的港剧,http://mmitv.top/pltv/yy.php?id=1382736861
看的警匪片,http://mmitv.top/pltv/yy.php?id=1354930964
大江大河,http://mmitv.top/pltv/yy.php?id=1382736806
大江大河2,http://mmitv.top/pltv/yy.php?id=1382736797
大酱园,http://mmitv.top/pltv/yy.php?id=1382736824
大君-描绘爱情,http://mmitv.top/pltv/yy.php?id=1382736874
大力女都奉顺-韩剧,http://mmitv.top/pltv/yy.php?id=1382735542
大明宫词,http://mmitv.top/pltv/yy.php?id=1382745190
大明王朝,http://mmitv.top/pltv/yy.php?id=1382736879
大太监,http://mmitv.top/pltv/yy.php?id=1382736886
大唐双龙传,http://mmitv.top/pltv/yy.php?id=1354930979
单挑荒野第一季,http://mmitv.top/pltv/yy.php?id=1354933535
弹幕天团,http://mmitv.top/pltv/yy.php?id=23512910
盗幕笔记,http://mmitv.top/pltv/yy.php?id=1354744544
盗慕笔记鬼灯,http://mmitv.top/pltv/yy.php?id=1382765507
盗慕恐怖惊辣,http://mmitv.top/pltv/yy.php?id=1382748585
盜暮笔记24h,http://mmitv.top/pltv/yy.php?id=1382702247
德鲁纳酒店-韩剧,http://mmitv.top/pltv/yy.php?id=1354931488
德云社演技爆棚,http://mmitv.top/pltv/yy.php?id=1354930915
地球上的地狱,http://mmitv.top/pltv/yy.php?id=1382736918
地下交通站,http://mmitv.top/pltv/yy.php?id=1382736795
地心历险记2,http://mmitv.top/pltv/yy.php?id=1354936228
地心历险记,http://mmitv.top/pltv/yy.php?id=1382736911
狄仁杰,http://mmitv.top/pltv/yy.php?id=1351755386
狄仁杰等你哦,http://mmitv.top/pltv/yy.php?id=1457579747
第8号当铺,http://mmitv.top/pltv/yy.php?id=1382736905
第一滴血全集,http://mmitv.top/pltv/yy.php?id=1354932355
士兵突击,http://mmitv.top/pltv/yy.php?id=96731358
古惑仔全集,http://mmitv.top/pltv/yy.php?id=1354507447
电影,http://mmitv.top/pltv/yy.php?id=1458819360
电影超然巨作,http://mmitv.top/pltv/yy.php?id=26623173
电影超然巨作,http://mmitv.top/pltv/yy.php?id=29170933
电影电影电影,http://mmitv.top/pltv/yy.php?id=28099939
电影顶级动作电影,http://mmitv.top/pltv/yy.php?id=24923327
碟中谍系列,http://mmitv.top/pltv/yy.php?id=1354930181
丁大命,http://mmitv.top/pltv/yy.php?id=1382735579
动漫,http://mmitv.top/pltv/yy.php?id=1382747970
动漫,http://mmitv.top/pltv/yy.php?id=1382788679
动漫,http://mmitv.top/pltv/yy.php?id=23993334
动漫,http://mmitv.top/pltv/yy.php?id=25055036
动漫奥斯卡,http://mmitv.top/pltv/yy.php?id=1382626335
动漫斗罗斗破,http://mmitv.top/pltv/yy.php?id=35742228
动漫斗罗斗破,http://mmitv.top/pltv/yy.php?id=1382689904
动漫斗罗斗破,http://mmitv.top/pltv/yy.php?id=28796627
动物世界,http://mmitv.top/pltv/yy.php?id=1382749889
动物世界-原始野性,http://mmitv.top/pltv/yy.php?id=1382743138
动作大片1,http://mmitv.top/pltv/yy.php?id=1354888739
动作大片2,http://mmitv.top/pltv/yy.php?id=1354930816
动作大片3,http://mmitv.top/pltv/yy.php?id=1354930887
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1354768828
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1354768831
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1420843376
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1507304388
斗破苍穹,http://mmitv.top/pltv/yy.php?id=1356051105
致命守护者,http://mmitv.top/pltv/yy.php?id=1382745095
读心神探,http://mmitv.top/pltv/yy.php?id=1382736875
赌神-发哥,http://mmitv.top/pltv/yy.php?id=1354889044
赌神片动作片,http://mmitv.top/pltv/yy.php?id=1355112116
二号交通站,http://mmitv.top/pltv/yy.php?id=1382735582
发哥系列,http://mmitv.top/pltv/yy.php?id=1354888733
法外风云,http://mmitv.top/pltv/yy.php?id=1382736805
法证先锋,http://mmitv.top/pltv/yy.php?id=1354930939
